158,H2S,0.00E+00,34.0
159,C2H4+,0.00E+00,28.0
160,NH2+,0.00E+00,16.0
161,C+,1.40E-04,12.0
162,P,0.00E+00,31.0
163,C2H3+,0.00E+00,27.0
164,H2CO+,0.00E+00,30.0
165,NH3,0.00E+00,17.0
166,H3CO+,0.00E+00,31.0
167,NH2,0.00E+00,16.0
168,C2H+,0.00E+00,25.0
169,S+,1.80E-05,32.0
170,CH3+,0.00E+00,15.0
171,H3O+,0.00E+00,19.0
172,Si+,1.70E-06,28.0
173,SiO,0.00E+00,44.0
174,C2H2+,0.00E+00,26.0
175,CH+,0.00E+00,13.0
176,NO+,0.00E+00,30.0
177,NH4+,0.00E+00,18.0
178,Si,0.00E+00,28.0
179,HS,0.00E+00,33.0
180,C2H2,0.00E+00,26.0
181,NH3+,0.00E+00,17.0
182,CH2,0.00E+00,14.0
183,CH2+,0.00E+00,14.0
184,HCNH+,0.00E+00,28.0
185,C2H,0.00E+00,25.0
186,CH4,0.00E+00,16.0
187,H2CO,0.00E+00,30.0
188,HCO,0.00E+00,29.0
189,C2,0.00E+00,24.0
190,NO,0.00E+00,30.0
191,HCN,0.00E+00,27.0
192,NH,0.00E+00,15.0
193,N2,0.00E+00,28.0
194,CH3,0.00E+00,15.0
195,HCO+,0.00E+00,29.0
196,CN,0.00E+00,26.0
197,O2,0.00E+00,32.0
198,CH,0.00E+00,13.0
199,H2O,0.00E+00,18.0
200,S,0.00E+00,32.0
201,N,5.20E-05,14.0
202,He,1.00E-01,4.0
203,OH,0.00E+00,17.0
204,C,0.00E+00,12.0
205,CO,0.00E+00,28.0
206,O,3.20E-04,16.0
207,H2,3.00E-01,2.0
208,H,4.00E-01,1.0
209,e-,0.00E+00,0.0
