152,N2D+,0.00E+00,30.0
153,N2H+,0.00E+00,29.0
154,NHD2,0.00E+00,19.0
155,C3H5+,0.00E+00,41.0
156,C4+,0.00E+00,48.0
157,#CHD2,0.00E+00,17.0
158,#CH3,0.00E+00,15.0
159,CCN+,0.00E+00,38.0
160,HC3N+,0.00E+00,51.0
161,CD4+,0.00E+00,20.0
162,O+,0.00E+00,16.0
163,H2D+,0.00E+00,4.0
164,C2H4+,0.00E+00,28.0
165,C3H,0.00E+00,37.0
166,CD5+,0.00E+00,22.0
167,#C2HD,0.00E+00,27.0
168,C4D+,0.00E+00,50.0
169,CH2DCO+,0.00E+00,44.0
170,#CH2D,0.00E+00,16.0
171,HC3N,0.00E+00,51.0
172,CN+,0.00E+00,26.0
173,NO,0.00E+00,30.0
174,DNC,0.00E+00,28.0
175,CH5+,0.00E+00,17.0
176,CHD3+,0.00E+00,19.0
177,CH2D2+,0.00E+00,18.0
178,CH3OHD+,0.00E+00,34.0
179,CH4+,0.00E+00,16.0
180,CH3D+,0.00E+00,17.0
181,#CO,0.00E+00,28.0
182,C3H4D+,0.00E+00,42.0
183,DCO2+,0.00E+00,46.0
184,HCO2+,0.00E+00,45.0
185,C2H3D+,0.00E+00,29.0
186,C4H+,0.00E+00,49.0
187,ND+,0.00E+00,16.0
188,NH+,0.00E+00,15.0
189,C3,0.00E+00,36.0
190,C3+,0.00E+00,36.0
191,OD+,0.00E+00,18.0
192,H2C3N+,7.30E-05,52.0
193,OH+,0.00E+00,17.0
194,C+,0.00E+00,12.0
195,Fe+,3.00E-09,56.0
196,CHD4+,0.00E+00,21.0
197,CH4D+,0.00E+00,18.0
198,C3H4+,0.00E+00,40.0
199,CH2D3+,0.00E+00,20.0
200,O2+,0.00E+00,32.0
201,D2O+,0.00E+00,20.0
202,CH3D2+,0.00E+00,19.0
203,C3H3+,0.00E+00,39.0
204,C3D+,0.00E+00,38.0
205,HNC,0.00E+00,27.0
206,HCN+,0.00E+00,27.0
207,C2D,0.00E+00,26.0
208,DCN+,0.00E+00,28.0
209,C2+,0.00E+00,24.0
210,Mg+,7.00E-09,24.0
211,D3CO+,0.00E+00,34.0
212,O2,0.00E+00,32.0
213,C3H3D+,0.00E+00,41.0
214,H2O+,0.00E+00,18.0
215,HDC3N+,0.00E+00,53.0
216,C3H2D+,0.00E+00,40.0
217,C3H+,0.00E+00,37.0
218,D3O+,0.00E+00,22.0
219,D+,0.00E+00,2.0
220,H+,0.00E+00,1.0
221,C4H2+,0.00E+00,50.0
222,H3O+,0.00E+00,19.0
223,C3H2+,0.00E+00,38.0
224,NH2+,0.00E+00,16.0
225,C4HD+,0.00E+00,51.0
226,ND2+,0.00E+00,18.0
227,C3HD+,0.00E+00,39.0
228,CO+,0.00E+00,28.0
229,CO2,0.00E+00,44.0
230,D2CO,0.00E+00,32.0
231,C2H3+,0.00E+00,27.0
232,D2CO+,0.00E+00,32.0
233,HDO+,0.00E+00,19.0
234,C2H,0.00E+00,25.0
235,CD3+,0.00E+00,18.0
236,CD2,0.00E+00,16.0
237,H3CO+,0.00E+00,31.0
238,H2CO,0.00E+00,30.0
239,HDCO,0.00E+00,31.0
240,ND4+,0.00E+00,22.0
241,H2CO+,0.00E+00,30.0
242,NO+,0.00E+00,30.0
243,NHD+,0.00E+00,17.0
244,NH4+,0.00E+00,18.0
245,CD2+,0.00E+00,16.0
246,C2D+,0.00E+00,26.0
247,HDCO+,0.00E+00,31.0
248,CD+,0.00E+00,14.0
249,CH+,0.00E+00,13.0
250,C2H2D+,0.00E+00,28.0
251,DCNH+,0.00E+00,29.0
252,HCND+,0.00E+00,29.0
253,HCNH+,0.00E+00,28.0
254,C2H+,0.00E+00,25.0
255,HD2CO+,0.00E+00,33.0
256,C2HD,0.00E+00,27.0
257,NH2,0.00E+00,16.0
258,DCN,0.00E+00,28.0
259,HD2O+,0.00E+00,21.0
260,CH2+,0.00E+00,14.0
261,CH2,0.00E+00,14.0
262,C2,0.00E+00,24.0
263,ND2,0.00E+00,18.0
264,CD,0.00E+00,14.0
265,H2DO+,0.00E+00,20.0
266,H2DCO+,0.00E+00,32.0
267,CH,0.00E+00,13.0
268,CHD,0.00E+00,15.0
269,C2H2+,0.00E+00,26.0
270,NH3+,0.00E+00,17.0
271,ND3+,0.00E+00,20.0
272,NHD,0.00E+00,17.0
273,C2H2,0.00E+00,26.0
274,CD4,0.00E+00,20.0
275,CHD2+,0.00E+00,17.0
276,HCN,0.00E+00,27.0
277,CH4,0.00E+00,16.0
278,CH3+,0.00E+00,15.0
279,C2HD+,0.00E+00,27.0
280,CHD3,0.00E+00,19.0
281,CHD+,0.00E+00,15.0
282,CH2D2,0.00E+00,18.0
283,DCO,0.00E+00,30.0
284,CH3D,0.00E+00,17.0
285,HCO,0.00E+00,29.0
286,CH2D+,0.00E+00,16.0
287,NHD3+,0.00E+00,21.0
288,D2O,0.00E+00,20.0
289,CD3,0.00E+00,18.0
290,NH3D+,0.00E+00,19.0
291,NHD2+,0.00E+00,19.0
292,NH2D+,0.00E+00,18.0
293,ND,0.00E+00,16.0
294,NH,0.00E+00,15.0
295,NH2D2+,0.00E+00,20.0
296,#D,0.00E+00,2.0
297,H2O,0.00E+00,18.0
298,CHD2,0.00E+00,17.0
299,C,0.00E+00,12.0
300,N2,0.00E+00,28.0
301,CN,0.00E+00,26.0
302,CH3,0.00E+00,15.0
303,HDO,0.00E+00,19.0
304,#H,0.00E+00,1.0
305,DCO+,0.00E+00,30.0
306,CH2D,0.00E+00,16.0
307,HCO+,0.00E+00,29.0
308,He,1.00E-01,4.0
309,N,2.14E-05,14.0
310,OD,0.00E+00,18.0
311,OH,0.00E+00,17.0
312,O,1.76E-04,16.0
313,CO,0.00E+00,28.0
314,D2,0.00E+00,4.0
315,H2,4.95E-01,2.0
316,HD,1.55E-05,3.0
317,D,5.00E-07,2.0
318,H,1.00E-02,1.0
319,e-,0.00E+00,0.0
