1,C-,C,,C2,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
2,C-,CH2,,C2H2,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
3,C-,CH,,C2H,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
4,C-,H2O,,H2CO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
5,C-,N,,CN,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
6,C-,NH,,HCN,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
7,C-,O,,CO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
8,C-,OH,,HCO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
9,C,CH-,,C2H,E-,,,1.00E-09,0.00,0.0,E,10,300,E,"10.1088/0004-637X/700/1/752"
10,C,O-,,CO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
11,C,OH-,,HCO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
12,C,S-,,CS,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
13,CH2,O-,,H2CO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
14,CH3,OH-,,CH3OH,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
15,CH,O-,,HCO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
16,CH,O,,HCO+,E-,,,1.09E-11,-2.19,165.1,C,10,2500,C,"10.10880022-3700/6/1/020"
17,CH,OH-,,H2CO,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
18,H-,C2,,C2H,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
19,H-,C2H,,C2H2,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
20,H-,C,,CH,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
21,H-,CH2,,CH3,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
22,H-,CH3,,CH4,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
23,H-,CH,,CH2,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
24,H-,CN,,HCN,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
25,H-,CO,,HCO,E-,,,2.00E-11,0.00,0.0,M,10,41000,B,"10.1088/0004-637X/720/1/173"
26,H-,H,,H2,E-,,,4.82E-09,0.02,4.3,M,10,100,A,"10.1103/PHYSREVA.82.042708"
27,H-,H,,H2,E-,,,4.32E-09,-0.39,39.4,M,101,3000,A,"10.1103/PHYSREVA.82.042708"
28,H-,HCO,,H2CO,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
29,H-,N,,NH,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
30,H-,NH2,,NH3,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
31,H-,NH,,NH2,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
32,H-,O,,OH,E-,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
33,H-,OH,,H2O,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
34,H2,C-,,CH2,E-,,,1.00E-13,0.00,0.0,L,10,41000,C,"10.1016/0092-640X(73)90017-X"
35,H2,O-,,H2O,E-,,,7.00E-10,0.00,0.0,L,10,41000,C,"10.1016/0092-640X(73)90017-X"
36,H,C-,,CH,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
37,H,C2-,,C2H,E-,,,7.70E-09,0.00,0.0,M,10,300,C,"10.1086/318909"
38,H,C2H-,,C2H2,E-,,,1.60E-09,0.00,0.0,M,10,300,C,"10.1086/318909"
39,H,CH-,,CH2,E-,,,1.00E-10,0.00,0.0,E,10,300,E,"10.1086/318909"
40,H,CN-,,HCN,E-,,,6.30E-10,0.00,0.0,M,10,41000,B,"10.1088/0004-637X/739/1/19"
41,H,O-,,OH,E-,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
42,H,OH-,,H2O,E-,,,1.40E-09,0.00,0.0,L,10,41000,C,"10.1016/0092-640X(73)90017-X"
43,H,S-,,HS,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
44,N,O-,,NO,E-,,,2.20E-10,0.00,0.0,L,10,41000,C,"10.1016/0092-640X(73)90017-X"
45,N,S-,,NS,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
46,O-,O,,O2,E-,,,1.90E-10,0.00,0.0,L,10,41000,C,"10.1016/0092-640X(73)90017-X"
47,O,S-,,SO,E-,,,1.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
48,H+,HNC,,HCN,H+,,,1.00E-09,0.00,0.0,L,10,41000,C,
49,H2,CH,,C,H2,H,,6.00E-09,0.00,40200.0,L,1340,41000,C,
50,H2,H2,,H2,H,H,,1.00E-08,0.00,84100.0,L,2803,41000,C,
51,H2,H2O,,OH,H2,H,,5.80E-09,0.00,52900.0,L,1763,41000,C,
52,H2,HOC+,,HCO+,H2,,,3.80E-10,0.00,0.0,M,20,41000,B,"10.1086/344404"
53,H2,O2,,O,O,H2,,6.00E-09,0.00,52300.0,L,1743,41000,C,
54,H2,OH,,O,H2,H,,6.00E-09,0.00,50900.0,L,1696,41000,C,
55,H2,E-,,H,H,E-,,3.22E-09,0.35,102000.0,L,3400,41000,C,
56,H,CH,,C,H,H,,6.00E-09,0.00,40200.0,L,1340,41000,C,
57,H,H2,,H,H,H,,4.67E-07,-1.00,55000.0,L,1833,41000,C,
58,H,H2O,,OH,H,H,,5.80E-09,0.00,52900.0,L,1763,41000,C,
59,H,O2,,O,O,H,,6.00E-09,0.00,52300.0,L,1743,41000,C,
60,H,OH,,O,H,H,,6.00E-09,0.00,50900.0,L,1696,41000,C,
61,O2-,O2,,O2,O2,E-,,7.00E-10,0.00,0.0,M,200,700,A,"10.1021/JP710539S"
62,C+,C2H4,,C2H4+,C,,,1.70E-11,0.00,0.0,M,10,41000,A,"10.1086/161046"
63,C+,C2H5,,C2H5+,C,,,5.00E-10,0.00,0.0,L,10,41000,C,
64,C+,CCL,,CCL+,C,,,1.00E-09,0.00,0.0,L,10,41000,C,
65,C+,CH2,,CH2+,C,,,5.20E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
66,C+,CH,,CH+,C,,,3.80E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
67,C+,CP,,CP+,C,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/169745"
68,C+,CLO,,CLO+,C,,,1.00E-09,-0.50,0.0,L,10,41000,C,
69,C+,FE,,FE+,C,,,2.60E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
70,C+,H2CO,,H2CO+,C,,,7.80E-10,-0.50,0.0,M,10,41000,A,"10.1016/0009-2614(78)85279-8"
71,C+,H2S,,H2S+,C,,,6.00E-10,-0.50,0.0,M,10,41000,A,"10.1016/0009-2614(76)85066-X"
72,C+,H2SIO,,H2SIO+,C,,,2.00E-09,-0.50,0.0,L,10,300,C,"HM89"
73,C+,HCO,,HCO+,C,,,4.80E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
74,C+,HCP,,HCP+,C,,,5.00E-10,0.00,0.0,L,10,41000,C,"10.1086/169745"
75,C+,HPO,,HPO+,C,,,1.00E-09,-0.50,0.0,L,10,41000,C,"10.1086/169745"
76,C+,MG,,MG+,C,,,1.10E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
77,C+,NH3,,NH3+,C,,,6.72E-10,0.00,-0.5,M,10,41000,A,"10.1086/591548"
78,C+,NO,,NO+,C,,,7.05E-10,-0.03,-16.7,M,10,41000,A,"10.1016/0168-1176(90)85040-9"
79,C+,NS,,NS+,C,,,7.60E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
80,C+,NA,,NA+,C,,,1.10E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
81,C+,P,,P+,C,,,1.00E-09,0.00,0.0,L,10,300,C,"10.1016/0009-2614(83)87120-6"
82,C+,PH,,PH+,C,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/169745"
83,C+,PO,,PO+,C,,,1.00E-09,-0.50,0.0,L,10,300,C,"10.1016/0009-2614(83)87120-6"
84,C+,SO,,SO+,C,,,2.60E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
85,C+,SI,,SI+,C,,,2.10E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
86,C+,SIC,,SIC+,C,,,2.50E-09,-0.50,0.0,L,10,300,C,"HM89"
87,C+,SICH2,,SICH2+,C,,,1.00E-09,0.00,0.0,L,10,300,C,"HM89"
88,C+,SICH3,,SICH3+,C,,,1.00E-09,0.00,0.0,L,10,300,C,"HM89"
89,C+,SIH2,,SIH2+,C,,,1.00E-09,0.00,0.0,L,10,300,C,"HM89"
90,C+,SIH3,,SIH3+,C,,,1.00E-09,0.00,0.0,L,10,300,C,"HM89"
91,C+,SIN,,SIN+,C,,,1.00E-09,-0.50,0.0,L,10,300,C,"HM89"
92,C+,SIS,,SIS+,C,,,2.30E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
93,C2+,HCO,,HCO+,C2,,,3.80E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
94,C2+,NO,,NO+,C2,,,3.40E-10,0.00,0.0,M,10,41000,A,"10.1086/157766"
95,C2+,S,,S+,C2,,,5.80E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
96,C2,CN+,,CN,C2+,,,8.50E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
97,C2,CO+,,CO,C2+,,,8.40E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
98,C2,N2+,,N2,C2+,,,8.40E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
99,C2,O2+,,O2,C2+,,,4.10E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
100,C2H+,NO,,NO+,C2H,,,1.20E-10,0.00,0.0,M,10,41000,A,"10.1086/157766"
101,C2H+,S,,S+,C2H,,,1.20E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
102,C2H2+,C2H3,,C2H3+,C2H2,,,3.30E-10,-0.50,0.0,L,10,300,C,"10.1086/191314"
103,C2H2+,C2H4,,C2H4+,C2H2,,,4.14E-10,0.00,0.0,L,10,41000,A,"10.1063/1.555940"
104,C2H2+,FE,,FE+,C2H2,,,2.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
105,C2H2+,H2CO,,H2CO+,C2H2,,,8.60E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
106,C2H2+,H2S,,H2S+,C2H2,,,2.20E-09,-0.50,0.0,M,10,41000,A,"7714"
107,C2H2+,HCO,,HCO+,C2H2,,,5.00E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
108,C2H2+,NO,,NO+,C2H2,,,1.20E-10,0.00,0.0,M,10,41000,A,"10.1086/157766"
109,C2H2,HCN+,,C2H2+,HCN,,,1.50E-09,0.00,0.0,M,10,41000,B,"9116"
110,C2H3,C2H4+,,C2H4,C2H3+,,,5.00E-10,-0.50,0.0,L,10,41000,C,
111,C2H4+,H2S,,H2S+,C2H4,,,6.57E-10,-0.50,0.0,M,10,41000,A,"7714"
112,C2H4,CH3CH3+,,CH3CH3,C2H4+,,,1.15E-09,0.00,0.0,M,10,41000,A,"10.1021/J100534A002"
113,C2H4,O2+,,C2H4+,O2,,,6.80E-10,0.00,0.0,M,10,41000,A,"10.1016/0168-1176(86)87041-0"
114,C2H,CN+,,CN,C2H+,,,8.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
115,C2H,CO+,,CO,C2H+,,,3.90E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
116,C2H,N2+,,N2,C2H+,,,7.90E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
117,C,C2+,,C2,C+,,,1.10E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
118,C,CN+,,CN,C+,,,1.10E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
119,C,CO+,,CO,C+,,,1.10E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
120,C,N2+,,N2,C+,,,1.10E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
121,C,O2+,,O2,C+,,,5.20E-11,0.00,0.0,L,10,41000,C,"10.1086/190665"
122,C,PN+,,PN,C+,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/169745"
123,CH+,FE,,FE+,CH,,,2.60E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
124,CH+,HCO,,HCO+,CH,,,4.60E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
125,CH+,MG,,MG+,CH,,,3.60E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
126,CH+,NH3,,NH3+,CH,,,4.59E-10,-0.50,0.0,M,10,41000,A,"10.1016/0009-2614(77)85326-8"
127,CH+,NO,,NO+,CH,,,7.60E-10,0.00,0.0,M,10,41000,A,"10.1086/157766"
128,CH+,NA,,NA+,CH,,,3.50E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
129,CH+,S,,S+,CH,,,4.70E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
130,CH+,SI,,SI+,CH,,,2.00E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
131,CH2+,NO,,NO+,CH2,,,4.20E-10,0.00,0.0,M,10,41000,A,"10.1086/157766"
132,CH2,C2+,,C2,CH2+,,,4.50E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
133,CH2,CN+,,CN,CH2+,,,8.80E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
134,CH2,CO+,,CO,CH2+,,,4.30E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
135,CH2,H2CO+,,H2CO,CH2+,,,4.30E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
136,CH2,H2O+,,H2O,CH2+,,,4.70E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
137,CH2,N2+,,N2,CH2+,,,8.70E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
138,CH2,NH2+,,NH2,CH2+,,,4.90E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
139,CH2,O+,,O,CH2+,,,9.70E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
140,CH2,O2+,,O2,CH2+,,,4.30E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
141,CH2,OH+,,OH,CH2+,,,4.80E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
142,CH3+,C2H3,,C2H3+,CH3,,,3.00E-10,-0.50,0.0,L,10,300,C,"10.1086/191314"
143,CH3+,FE,,FE+,CH3,,,2.40E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
144,CH3+,HCO,,HCO+,CH3,,,4.40E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
145,CH3+,MG,,MG+,CH3,,,3.50E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
146,CH3+,NO,,NO+,CH3,,,1.00E-09,0.00,0.0,M,10,41000,A,"10.1086/157766"
147,CH3+,NA,,NA+,CH3,,,3.40E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
148,CH3CH3+,H2S,,H2S+,CH3CH3,,,1.98E-09,-0.50,0.0,M,10,41000,A,"10.1086/190439"
149,CH4+,C2H2,,C2H2+,CH4,,,1.13E-09,0.00,0.0,M,10,41000,A,"10.1021/J100534A002"
150,CH4+,C2H4,,C2H4+,CH4,,,1.38E-09,0.00,0.0,M,10,41000,A,"10.1021/J100534A002"
151,CH4+,CH3OH,,CH3OH+,CH4,,,1.80E-09,-0.50,0.0,M,10,41000,A,"10.1016/0009-2614(78)85279-8"
152,CH4+,H2CO,,H2CO+,CH4,,,1.62E-09,-0.50,0.0,M,10,41000,A,"10.1016/0009-2614(78)85279-8"
153,CH4+,H2S,,H2S+,CH4,,,9.45E-10,-0.50,0.0,M,10,41000,A,"10.1016/0009-2614(78)85279-8"
154,CH4+,NH3,,NH3+,CH4,,,1.65E-09,-0.50,0.0,M,10,41000,A,"10.1016/0009-2614(77)85326-8"
155,CH4+,O2,,O2+,CH4,,,3.90E-10,0.00,0.0,M,10,41000,A,"10.1063/1.555940"
156,CH4,CO+,,CO,CH4+,,,7.93E-10,0.00,0.0,M,10,41000,A,"10.1016/0020-7381(78)80059-X"
157,CH,C2+,,C2,CH+,,,3.20E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
158,CH,CN+,,CN,CH+,,,6.40E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
159,CH,CO+,,CO,CH+,,,3.20E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
160,CH,H2CO+,,H2CO,CH+,,,3.10E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
161,CH,H2O+,,H2O,CH+,,,3.40E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
162,CH,N+,,N,CH+,,,3.60E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
163,CH,N2+,,N2,CH+,,,6.30E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
164,CH,NH2+,,NH2,CH+,,,3.50E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
165,CH,O+,,O,CH+,,,3.50E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
166,CH,O2+,,O2,CH+,,,3.10E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
167,CH,OH+,,OH,CH+,,,3.50E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
168,CN+,CO,,CO+,CN,,,6.30E-10,0.00,0.0,M,10,41000,A,"10.1016/0020-7381(83)80008-4"
169,CN+,H2CO,,H2CO+,CN,,,5.20E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
170,CN+,HCN,,HCN+,CN,,,1.79E-09,-0.50,0.0,M,10,41000,A,"10.1016/0168-1176(84)85058-2"
171,CN+,HCO,,HCO+,CN,,,3.70E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
172,CN+,NO,,NO+,CN,,,5.70E-10,0.00,0.0,M,10,41000,A,"10.1016/0168-1176(84)85058-2"
173,CN+,O2,,O2+,CN,,,2.58E-10,0.00,0.0,M,10,41000,A,"10.1016/0168-1176(84)85058-2"
174,CN+,S,,S+,CN,,,1.10E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
175,CN,N2+,,N2,CN+,,,1.00E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
176,CO+,H2CO,,H2CO+,CO,,,1.35E-09,-0.50,0.0,M,10,41000,A,"10.1016/0020-7381(78)80059-X"
177,CO+,H2S,,H2S+,CO,,,2.44E-09,-0.50,0.0,M,10,41000,A,"8401"
178,CO+,HCO,,HCO+,CO,,,7.40E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
179,CO+,NO,,NO+,CO,,,3.30E-10,0.00,0.0,M,10,41000,A,"10.1063/1.1677642"
180,CO+,O2,,O2+,CO,,,1.20E-10,0.00,0.0,M,10,41000,A,"10.1016/0020-7381(78)80059-X"
181,CO+,S,,S+,CO,,,1.10E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
182,CO,N2+,,N2,CO+,,,7.40E-11,0.00,0.0,M,10,41000,A,"10.1063/1.438893"
183,CS+,FE,,FE+,CS,,,1.70E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
184,CL+,H,,CL,H+,,,6.20E-11,0.79,6920.0,M,10,41000,B,"10.1103/PHYSREVA.49.960"
185,CL,H+,,CL+,H,,,9.30E-11,0.73,232.0,M,10,41000,B,"10.1103/PHYSREVA.49.960"
186,H+,C2,,C2+,H,,,3.10E-09,0.00,0.0,L,10,41000,C,
187,H+,C2H2,,C2H2+,H,,,5.40E-10,0.00,0.0,L,10,41000,A,"10.1016/0168-1176(92)80108-D"
188,H+,C2H3,,C2H3+,H,,,2.00E-09,-0.50,0.0,L,10,41000,C,"10.1086/190982"
189,H+,C2H4,,C2H4+,H,,,1.00E-09,0.00,0.0,M,10,300,A,"SS94"
190,H+,C2H5,,C2H3+,H2,H,,3.06E-09,0.00,0.0,L,10,41000,A,"10.1016/0168-1176(92)80108-D"
191,H+,C2H,,C2H+,H,,,1.50E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
192,H+,CH2,,CH2+,H,,,1.40E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
193,H+,CH3,,CH3+,H,,,3.40E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
194,H+,CH3OH,,CH3OH+,H,,,5.90E-10,-0.50,0.0,M,10,41000,B,"10.1016/0168-1176(92)80108-D"
195,H+,CH4,,CH4+,H,,,1.50E-09,0.00,0.0,M,10,41000,A,"10.1016/0032-0633(75)90141-5"
196,H+,CH,,CH+,H,,,1.90E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
197,H+,CP,,CP+,H,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/169745"
198,H+,CS,,CS+,H,,,4.90E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
199,H+,FE,,FE+,H,,,7.40E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
200,H+,H2CO,,H2CO+,H,,,2.96E-09,-0.50,0.0,M,10,300,A,"10.1086/171331"
201,H+,H2CS,,H2CS+,H,,,4.70E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
202,H+,H2O,,H2O+,H,,,6.90E-09,-0.50,0.0,M,10,300,A,"10.1016/0168-1176(92)80108-D"
203,H+,H2S2,,H2S2+,H,,,3.00E-09,-0.50,0.0,L,10,300,C,"MH90"
204,H+,H2S,,H2S+,H,,,5.28E-09,-0.50,0.0,M,10,41000,A,"10.1016/0168-1176(92)80108-D"
205,H+,H2SIO,,H2SIO+,H,,,1.50E-09,-0.50,0.0,L,10,300,C,"HM89"
206,H+,HCN,,HCN+,H,,,1.05E-08,-0.13,0.0,M,205,565,A,"10.1016/0009-2614(85)80425-5"
207,H+,HCO,,HCO+,H,,,9.40E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
208,H+,HCP,,HCP+,H,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/169745"
209,H+,HCSI,,HCSI+,H,,,1.50E-09,0.00,0.0,L,10,300,C,"HM89"
210,H+,HCL,,HCL+,H,,,3.30E-09,1.00,0.0,M,200,520,A,"10.1086/163664"
211,H+,HNSI,,HNSI+,H,,,1.50E-09,0.00,0.0,L,10,300,C,"HM89"
212,H+,HPO,,HPO+,H,,,1.00E-09,-0.50,0.0,L,10,41000,C,"10.1086/169745"
213,H+,HS2,,HS2+,H,,,3.00E-09,-0.50,0.0,L,10,300,C,"MH90"
214,H+,HS,,HS+,H,,,1.60E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
215,H+,MG,,MG+,H,,,1.10E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
216,H+,NH2,,NH2+,H,,,2.90E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
217,H+,NH3,,NH3+,H,,,3.70E-09,-0.50,0.0,L,10,41000,A,"10.1016/0168-1176(92)80108-D"
218,H+,NH,,NH+,H,,,2.10E-09,-0.50,0.0,L,10,41000,C,
219,H+,NO,,NO+,H,,,2.90E-09,0.00,0.0,M,10,300,A,"10.1016/0168-1176(92)80108-D"
220,H+,NS,,NS+,H,,,4.70E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
221,H+,O2,,O2+,H,,,2.00E-09,0.00,0.0,M,10,300,A,"10.1016/0168-1176(92)80108-D"
222,H+,O,,O+,H,,,6.86E-10,0.26,224.3,C,10,41000,B,"10.1051/AAS-1999419"
223,H+,OH,,OH+,H,,,2.10E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
224,H+,P,,P+,H,,,1.00E-09,0.00,0.0,L,10,300,C,"10.1016/0009-2614(83)87120-6"
225,H+,PH2,,PH2+,H,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/169745"
226,H+,PH,,PH+,H,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/169745"
227,H+,PN,,PN+,H,,,1.00E-09,-0.50,0.0,L,10,41000,C,"10.1086/169745"
228,H+,PO,,PO+,H,,,1.00E-09,-0.50,0.0,L,10,300,C,"10.1016/0009-2614(83)87120-6"
229,H+,S2,,S2+,H,,,3.00E-09,0.00,0.0,L,10,300,C,"MH90"
230,H+,S,,S+,H,,,1.30E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
231,H+,SO,,SO+,H,,,3.20E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
232,H+,SI,,SI+,H,,,9.90E-10,0.00,0.0,L,10,41000,C,"10.1086/190665"
233,H+,SIC,,SIC+,H,,,3.00E-09,-0.50,0.0,L,10,300,C,"HM89"
234,H+,SICH2,,SICH2+,H,,,1.50E-09,0.00,0.0,L,10,300,C,"HM89"
235,H+,SICH3,,SICH3+,H,,,1.50E-09,0.00,0.0,L,10,300,C,"HM89"
236,H+,SIH2,,SIH2+,H,,,1.50E-09,0.00,0.0,L,10,300,C,"HM89"
237,H+,SIH3,,SIH3+,H,,,1.50E-09,0.00,0.0,L,10,300,C,"HM89"
238,H+,SIH4,,SIH4+,H,,,1.50E-09,0.00,0.0,L,10,300,C,"HM89"
239,H+,SIH,,SIH+,H,,,1.70E-09,0.00,0.0,L,10,300,C,"HM89"
240,H+,SIN,,SIN+,H,,,3.00E-09,-0.50,0.0,L,10,300,C,"HM89"
241,H+,SIO,,SIO+,H,,,3.30E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
242,H+,SIS,,SIS+,H,,,1.50E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
243,H2+,C2,,C2+,H2,,,1.10E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
244,H2+,C2H2,,C2H2+,H2,,,4.82E-09,0.00,0.0,M,10,41000,A,"10.1063/1.430817"
245,H2+,C2H4,,C2H4+,H2,,,2.21E-09,0.00,0.0,M,10,41000,A,"10.1063/1.430817"
246,H2+,C2H,,C2H+,H2,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
247,H2+,CH2,,CH2+,H2,,,1.00E-09,0.00,0.0,L,10,41000,C,"10.1086/190665"
248,H2+,CH3CH3,,CH3CH3+,H2,,,2.94E-10,0.00,0.0,M,10,41000,A,"10.1063/1.430817"
249,H2+,CH4,,CH4+,H2,,,1.40E-09,0.00,0.0,M,10,41000,A,"10.1063/1.430817"
250,H2+,CH,,CH+,H2,,,7.10E-10,-0.50,0.0,L,10,41000,C,"10.1086/190665"
251,H2+,CN,,CN+,H2,,,1.20E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
252,H2+,CO,,CO+,H2,,,6.44E-10,0.00,0.0,M,10,41000,A,"10.1063/1.430817"
253,H2+,H2CO,,H2CO+,H2,,,1.40E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
254,H2+,H2O,,H2O+,H2,,,3.90E-09,-0.50,0.0,M,10,41000,A,"10.1063/1.430817"
255,H2+,H2S,,H2S+,H2,,,2.70E-09,-0.50,0.0,M,10,41000,A,"10.1063/1.430817"
256,H2+,HCN,,HCN+,H2,,,2.70E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
257,H2+,HCO,,HCO+,H2,,,1.00E-09,-0.50,0.0,L,10,41000,C,"10.1086/190665"
