2380,H3O+,SiH2,,SiH3+,H2O,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2381,H3O+,SiC,,HCSi+,H2O,,,3.00E-09,0.00,0.0,L,10,41000,C,HM89
2382,H3O+,HCSi,,SiCH2+,H2O,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2383,H3O+,HNSi,,SiNH2+,H2O,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2384,H3O+,SiCH3,,SiCH4+,H2O,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2385,H3O+,SiO,,SiOH+,H2O,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2386,H3O+,H2SiO,,H3SiO+,H2O,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2387,HF,Si+,,SiF+,H,,,5.70E-09,0.00,0.0,L,10,41000,A,NW05
2388,C2,SiO+,,SiC+,CO,,,7.60E-10,0.00,0.0,L,10,41000,C,HM89
2389,C2H2+,SiH4,,Si+,C2H4,H2,,6.60E-11,0.00,0.0,M,10,41000,B,7428
2390,C2H2+,SiH4,,SiH2+,C2H4,,,1.65E-10,0.00,0.0,M,10,41000,B,7428
2391,C2H2+,SiH4,,SiH3+,C2H3,,,7.26E-10,0.00,0.0,M,10,41000,B,7428
2392,HCN,HSiS+,,HCNH+,SiS,,,6.10E-10,0.00,0.0,M,10,41000,B,8933
2393,CO,SiH4+,,SiH3,HCO+,,,1.00E-09,0.00,0.0,L,10,41000,C,HM89
2394,CO,HNSi+,,SiN,HCO+,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2395,C2H4+,SiH4,,SiH3,C2H5+,,,5.04E-10,0.00,0.0,M,10,41000,B,7428
2396,Si,HCO+,,SiH+,CO,,,1.60E-09,0.00,0.0,L,10,41000,C,
2397,HCO+,SiH,,SiH2+,CO,,,8.70E-10,0.00,0.0,L,10,41000,C,HM89
2398,HCO+,SiH2,,SiH3+,CO,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2399,HCO+,SiH4,,SiH5+,CO,,,1.40E-09,0.00,0.0,L,10,41000,C,HM89
2400,HCO+,SiC,,HCSi+,CO,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2401,HCO+,HCSi,,SiCH2+,CO,,,1.40E-09,0.00,0.0,L,10,41000,C,HM89
2402,HCO+,SiCH2,,SiCH3+,CO,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2403,HCO+,HNSi,,SiNH2+,CO,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2404,HCO+,SiCH3,,SiCH4+,CO,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2405,HCO+,SiO,,SiOH+,CO,,,7.90E-10,0.00,0.0,L,10,41000,C,HM89
2406,HCO+,H2SiO,,H3SiO+,CO,,,2.00E-09,0.00,0.0,L,10,41000,C,HM89
2407,HCO+,SiS,,HSiS+,CO,,,3.30E-09,0.00,0.0,L,10,41000,C,
2408,SiH,S+,,SiS+,H,,,4.20E-10,0.00,0.0,L,10,41000,C,
2409,SiH2+,O2,,SiOH+,OH,,,2.40E-11,0.00,0.0,M,10,41000,A,7609
2410,SiH2+,S,,HSiS+,H,,,1.10E-09,0.00,0.0,L,10,41000,C,HM89
2411,SiH3+,O2,,H3SiO+,O,,,2.90E-12,0.00,0.0,M,10,41000,A,7609
2412,O2,SiS+,,SO+,SiO,,,6.23E-11,0.00,0.0,M,10,41000,B,8918
2413,O2,SiS+,,SiO+,SO,,,2.67E-11,0.00,0.0,M,10,41000,B,8918
2414,S,SiCH2+,,H2CS,Si+,,,1.00E-09,0.00,0.0,L,10,41000,C,HM89
2415,S,SiO+,,SO,Si+,,,1.00E-09,0.00,0.0,L,10,41000,C,
2416,H2S,HSiS+,,H3S+,SiS,,,2.90E-10,0.00,0.0,M,10,41000,B,8933
2417,H+,Si,,Si+,H,,,9.90E-10,0.00,0.0,L,10,41000,C,
2418,H+,SiH,,SiH+,H,,,1.70E-09,0.00,0.0,L,10,300,C,HM89
2419,H+,SiH2,,SiH2+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2420,H+,SiH3,,SiH3+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2421,H+,SiH4,,SiH4+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2422,H+,SiC,,SiC+,H,,,3.00E-09,0.00,0.0,L,10,300,C,HM89
2423,H+,HCSi,,HCSi+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2424,H+,SiN,,SiN+,H,,,3.00E-09,0.00,0.0,L,10,300,C,HM89
2425,H+,SiCH2,,SiCH2+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2426,H+,HNSi,,HNSi+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2427,H+,SiCH3,,SiCH3+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2428,H+,SiO,,SiO+,H,,,3.30E-09,0.00,0.0,L,10,41000,C,
2429,H+,H2SiO,,H2SiO+,H,,,1.50E-09,0.00,0.0,L,10,300,C,HM89
2430,H+,SiS,,SiS+,H,,,1.50E-09,0.00,0.0,L,10,41000,C,
2431,He+,Si,,Si+,He,,,3.30E-09,0.00,0.0,L,10,41000,C,
2432,C+,Si,,Si+,C,,,2.10E-09,0.00,0.0,L,10,41000,C,
2433,C+,SiH2,,SiH2+,C,,,1.00E-09,0.00,0.0,L,10,300,C,HM89
2434,C+,SiH3,,SiH3+,C,,,1.00E-09,0.00,0.0,L,10,300,C,HM89
2435,C+,SiC,,SiC+,C,,,2.50E-09,0.00,0.0,L,10,300,C,HM89
2436,C+,SiN,,SiN+,C,,,1.00E-09,0.00,0.0,L,10,300,C,HM89
2437,C+,SiCH2,,SiCH2+,C,,,1.00E-09,0.00,0.0,L,10,300,C,HM89
2438,C+,SiCH3,,SiCH3+,C,,,1.00E-09,0.00,0.0,L,10,300,C,HM89
2439,C+,H2SiO,,H2SiO+,C,,,2.00E-09,0.00,0.0,L,10,300,C,HM89
2440,C+,SiS,,SiS+,C,,,2.30E-09,0.00,0.0,L,10,41000,C,
2441,CH+,Si,,Si+,CH,,,2.00E-10,0.00,0.0,L,10,41000,C,
2442,NH3+,Si,,Si+,NH3,,,1.90E-09,0.00,0.0,L,10,41000,C,
2443,H2O+,Si,,Si+,H2O,,,3.00E-09,0.00,0.0,L,10,41000,C,
2444,Si,NO+,,NO,Si+,,,1.60E-09,0.00,0.0,L,10,41000,C,
2445,Si,H2CO+,,H2CO,Si+,,,2.00E-09,0.00,0.0,L,10,41000,C,
2446,Si,O2+,,O2,Si+,,,1.60E-09,0.00,0.0,L,10,41000,C,
2447,Si,S+,,S,Si+,,,1.60E-09,0.00,0.0,L,10,41000,C,
2448,Si,HS+,,HS,Si+,,,1.40E-09,0.00,0.0,L,10,41000,C,
2449,Si,H2S+,,H2S,Si+,,,1.60E-09,0.00,0.0,L,10,41000,C,
2450,Si,CS+,,CS,Si+,,,1.50E-10,0.00,0.0,L,10,41000,C,
2451,Si+,Fe,,Fe+,Si,,,1.90E-09,0.00,0.0,L,10,41000,C,
2452,HCO,SiO+,,SiO,HCO+,,,6.60E-10,0.00,0.0,L,10,300,C,HM89
2453,SiH,S+,,S,SiH+,,,4.20E-10,0.00,0.0,L,10,41000,C,
2454,NO,SiO+,,SiO,NO+,,,7.20E-10,0.00,0.0,L,10,300,C,HM89
2455,S+,SiC,,SiC+,S,,,3.70E-09,0.00,0.0,L,10,41000,C,
2456,S+,SiS,,SiS+,S,,,3.20E-09,0.00,0.0,L,10,41000,C,
2457,SiO+,Fe,,Fe+,SiO,,,1.00E-09,0.00,0.0,L,10,41000,C,
2458,SiH+,e-,,Si,H,,,2.00E-07,-0.50,0.0,L,10,300,C,
2459,SiH2+,e-,,Si,H,H,,2.00E-07,-0.50,0.0,L,10,300,C,
2460,SiH2+,e-,,Si,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2461,SiH2+,e-,,SiH,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2462,SiH3+,e-,,SiH,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2463,SiH3+,e-,,SiH2,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2464,SiH4+,e-,,SiH2,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2465,SiH4+,e-,,SiH3,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2466,SiH5+,e-,,SiH3,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2467,SiH5+,e-,,SiH4,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2468,SiC+,e-,,Si,C,,,2.00E-07,-0.50,0.0,L,10,300,C,
2469,HCSi+,e-,,Si,CH,,,1.50E-07,-0.50,0.0,L,10,300,C,
2470,HCSi+,e-,,SiC,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2471,SiN+,e-,,Si,N,,,2.00E-07,-0.50,0.0,L,10,300,C,
2472,SiCH2+,e-,,Si,CH2,,,2.00E-07,-0.50,0.0,L,10,300,C,
2473,SiCH2+,e-,,SiC,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2474,SiCH2+,e-,,HCSi,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2475,HNSi+,e-,,Si,NH,,,1.50E-07,-0.50,0.0,L,10,300,C,
2476,HNSi+,e-,,SiN,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2477,SiCH3+,e-,,HCSi,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2478,SiCH3+,e-,,SiCH2,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2479,SiO+,e-,,Si,O,,,2.00E-07,-0.50,0.0,L,10,300,C,
2480,SiNH2+,e-,,SiN,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2481,SiNH2+,e-,,HNSi,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2482,SiCH4+,e-,,SiCH2,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2483,SiCH4+,e-,,SiCH3,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2484,SiOH+,e-,,Si,OH,,,1.50E-07,-0.50,0.0,L,10,300,C,
2485,SiOH+,e-,,SiO,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2486,H2SiO+,e-,,SiH,OH,,,1.50E-07,-0.50,0.0,L,10,300,C,
2487,H2SiO+,e-,,SiO,H2,,,1.50E-07,-0.50,0.0,L,10,300,C,
2488,H3SiO+,e-,,SiO,H2,H,,1.50E-07,-0.50,0.0,L,10,300,C,
2489,H3SiO+,e-,,H2SiO,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2490,SiF+,e-,,Si,F,,,2.00E-07,-0.50,0.0,L,10,300,B,NW05
2491,SiS+,e-,,S,Si,,,2.00E-07,-0.50,0.0,L,10,300,C,
2492,HSiS+,e-,,HS,Si,,,1.50E-07,-0.50,0.0,L,10,300,C,
2493,HSiS+,e-,,SiS,H,,,1.50E-07,-0.50,0.0,L,10,300,C,
2494,Si+,e-,,Si,PHOTON,,,7.44E-12,-0.56,0.0,,10,1000,,Nahar1996(fit)
2495,Si+,e-,,Si,PHOTON,,,3.62E-12,-0.23,0.0,,1000,10000,,Nahar1996(fit)
2496,H,Si+,,SiH+,PHOTON,,,1.17E-17,-0.14,0.0,C,10,10000,B,ST00
2497,H2,Si+,,SiH2+,PHOTON,,,3.00E-18,0.00,0.0,L,10,300,C,HM89
2498,H2,SiH+,,SiH3+,PHOTON,,,3.00E-17,-1.00,0.0,L,10,300,C,HM89
2499,H2,SiH3+,,SiH5+,PHOTON,,,1.00E-18,-0.50,0.0,L,10,300,C,HM89
2500,O,Si+,,SiO+,PHOTON,,,1.00E-17,0.00,0.0,L,10,300,C,HM89
2501,O,Si+,,SiO+,PHOTON,,,1.21E-18,-0.18,74.0,C,300,14700,B,AS95
2502,O,Si,,SiO,PHOTON,,,5.52E-18,0.31,0.0,C,300,14700,B,AS95
2503,CH4,Si+,,SiCH4+,PHOTON,,,4.00E-16,-1.50,0.0,L,10,300,C,HM89
2504,Si,PHOTON,,Si+,e-,,,3.10E-09,0.00,1.9,L,10,41000,C,VD88
2505,SiH,PHOTON,,Si,H,,,2.80E-09,0.00,1.1,L,10,41000,C,VD88
2506,SiH+,PHOTON,,Si+,H,,,2.60E-09,0.00,0.9,L,10,41000,B,VD88
2507,SiC,PHOTON,,Si,C,,,1.00E-10,0.00,2.3,L,10,41000,C,
2508,SiO,PHOTON,,Si,O,,,1.00E-10,0.00,2.3,L,10,41000,C,
2509,SiO,PHOTON,,SiO+,e-,,,2.40E-10,0.00,2.0,L,10,41000,B,VD06
2510,SiO+,PHOTON,,Si+,O,,,1.00E-10,0.00,2.0,L,10,41000,C,VD06
2511,SiS,PHOTON,,S,Si,,,1.00E-10,0.00,2.3,L,10,41000,C,
2512,Si,CRPHOT,,Si+,e-,,,1.30E-17,0.00,2115.0,L,10,41000,C,RA92
2513,SiH,CRPHOT,,Si,H,,,1.30E-17,0.00,250.0,E,10,41000,A,
2514,SiC,CRPHOT,,Si,C,,,1.30E-17,0.00,250.0,E,10,41000,A,
2515,SiO,CRPHOT,,Si,O,,,1.30E-17,0.00,250.0,E,10,41000,A,
2516,SiS,CRPHOT,,S,Si,,,1.30E-17,0.00,250.0,E,10,41000,A,
2517,PAH,H+,,PAH+,H,,,3.10E-08,0.00,0.0,,10,41000,,Wolfire2008
2518,PAH-,H+,,PAH,H,,,8.30E-07,-0.50,0.0,,10,41000,,Wolfire2008
2519,PAH,C+,,PAH+,C,,,8.80E-09,0.00,0.0,,10,41000,,Wolfire2008
2520,PAH-,C+,,PAH,C,,,2.40E-07,-0.50,0.0,,10,41000,,Wolfire2008
2521,PAH,e-,,PAH-,,,,1.34E-06,0.00,0.0,,10,41000,,Wolfire2008
2522,PAH+,e-,,PAH,,,,3.50E-05,-0.50,0.0,,10.41000,,Wolfire2008
2523,PAH,PHOTON,,PAH+,e-,,,7.85E-09,0.00,1.8,,10,41000,,Wolfire2008
2524,PAH-,PHOTON,,PAH,e-,,,2.00E-08,0.00,1.8,,10,41000,,Wolfire2008
2525,H2,PHOTON,,H2*,,,,5.80E-10,0.00,2.5,,10,41000,,Rollig2006 FUV pumping rate (s^-1)
2526,H2*,PHOTON,,H,H,,,9.40E-10,0.00,2.5,,10,41000,,Rollig2006 Photodissociation rate (s^-1)
2527,H2*,,,H2,PHOTON,,,1.90E-06,0.00,0.0,,10,41000,,Rollig2006 Spontaneous emission rate (s^-1)
2528,H2*,H,,H2,H,,,1.73E-11,0.50,1000.0,,10,41000,,TH85 Collisional de-excitation rate (cm^3 s^-1)
2529,H2*,H2,,H2,H2,,,2.20E-13,1.50,4500.0,,10,41000,,TH85 Collisional de-excitation rate (cm^3 s^-1)
2530,H2*,H,,H,H,H,,9.80E-12,0.50,27000.0,,10,41000,,TH85
2531,H2*,H2,,H2,H,H,,9.80E-12,0.50,27000.0,,10,41000,,TH85
2532,H2*,H2*,,H2,H,H,,9.80E-12,0.50,0.0,,10,41000,,TH85
2533,H2*,C,,CH,H,,,1.20E-09,0.50,0.0,,10,41000,,TH85
2534,H2*,C+,,CH+,H,,,1.60E-09,0.00,0.0,,800,1300,,Agundez2010
2535,H2*,CH,,CH2,H,,,2.20E-11,0.67,0.0,,10,41000,,TH85
2536,H2*,O,,OH,H,,,2.07E-11,0.98,412.0,,100,4000,,Agundez2010
2537,H2*,OH,,H2O,H,,,1.52E-11,1.33,902.0,,250,2000,,Agundez2010
2538,H2*,CN,,HCN,H,,,9.65E-12,1.04,1397.0,,200,1000,Agundez2010
2539,H2*,O2,,OH,OH,,,1.00E-10,0.00,0.0,,10,41000,,TH85
2540,H+,Mg,,Mg+,H,,,1.10E-09,0.00,0.0,L,10,41000,C,
2541,H3+,Mg,,Mg+,H2,H,,1.00E-09,0.00,0.0,L,10,41000,C,
2542,C+,Mg,,Mg+,C,,,1.10E-09,0.00,0.0,L,10,41000,C,
2543,CH+,Mg,,Mg+,CH,,,3.60E-10,0.00,0.0,L,10,41000,C,
2544,CH3+,Mg,,Mg+,CH3,,,3.50E-09,0.00,0.0,L,10,41000,C,
2545,CH5+,Mg,,Mg+,CH4,H,,1.40E-09,0.00,0.0,M,10,41000,A,
2546,H2O+,Mg,,Mg+,H2O,,,2.20E-09,0.00,0.0,L,10,41000,C,
2547,O2+,Mg,,Mg+,O2,,,1.20E-09,0.00,0.0,L,10,41000,C,
2548,Mg+,e-,,Mg,PHOTON,,,2.80E-12,-0.86,0.0,L,10,300,C,
2549,Mg,PHOTON,,Mg+,e-,,,7.90E-11,0.00,1.7,L,10,41000,C,
2550,Mg,CRPHOT,,Mg+,e-,,,1.30E-17,0.00,113.0,L,10,41000,C,
2551,C,XRAY,,C++,e-,e-,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2552,C+,XRAY,,C++,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2553,N,XRAY,,N++,e-,e-,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2554,N+,XRAY,,N++,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2555,O,XRAY,,O++,e-,e-,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2556,O+,XRAY,,O++,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2557,Si,XRAY,,Si++,e-,e-,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2558,Si+,XRAY,,Si++,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2559,S,XRAY,,S++,e-,e-,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2560,S+,XRAY,,S++,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2561,Fe,XRAY,,Fe++,e-,e-,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2562,Fe+,XRAY,,Fe++,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2563,H,XRSEC,,H+,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2564,H2,XRSEC,,H2+,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2565,He,XRSEC,,He+,e-,,,1.00E+00,0.00,0.0,,10,41000,,Meijerink2005
2566,C,XRSEC,,C+,e-,,,3.92E+00,0.00,0.0,,10,41000,,Meijerink2005
2567,N,XRSEC,,N+,e-,,,3.22E+00,0.00,0.0,,10,41000,,Meijerink2005
2568,O,XRSEC,,O+,e-,,,2.97E+00,0.00,0.0,,10,41000,,Meijerink2005
2569,Si,XRSEC,,Si+,e-,,,6.67E+00,0.00,0.0,,10,41000,,Meijerink2005
2570,S,XRSEC,,S+,e-,,,6.11E+00,0.00,0.0,,10,41000,,Meijerink2005
2571,Cl,XRSEC,,Cl+,e-,,,6.51E+00,0.00,0.0,,10,41000,,Meijerink2005
2572,Fe,XRSEC,,Fe+,e-,,,4.18E+00,0.00,0.0,,10,41000,,Meijerink2005
2573,C,XRPHOT,,C+,e-,,,1.40E+00,0.00,1020.0,,10,1000,,Meijerink2005
2574,CH+,XRPHOT,,C,H+,,,1.40E+00,0.00,176.0,,10,1000,,Meijerink2005
2575,CH+,XRPHOT,,H,C+,,,1.40E+00,0.00,112.0,,10,1000,,Meijerink2005
2576,C2H,XRPHOT,,H,C2,,,1.40E+00,0.00,5000.0,,10,1000,,Meijerink2005
2577,C2H,XRPHOT,,C2H+,e-,,,1.40E+00,0.00,6250.0,,10,1000,,Meijerink2005
2578,CH2,XRPHOT,,CH2+,e-,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2579,CH2,XRPHOT,,CH,H,,,1.40E+00,0.00,1000.0,,10,1000,,Meijerink2005
2580,C2H2,XRPHOT,,H,C2H,,,1.40E+00,0.00,5150.0,,10,1000,,Meijerink2005
2581,C2H2,XRPHOT,,C2H2+,e-,,,1.40E+00,0.00,1310.0,,10,1000,,Meijerink2005
2582,CH3,XRPHOT,,H,CH2,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2583,CH3,XRPHOT,,CH3+,e-,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2584,CH3,XRPHOT,,CH,H2,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2585,C2H3,XRPHOT,,H,C2H2,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2586,C2H3,XRPHOT,,C2H3+,e-,,,1.40E+00,0.00,1880.0,,10,1000,,Meijerink2005
2587,CH4,XRPHOT,,H2,CH2,,,1.40E+00,0.00,2340.0,,10,1000,,Meijerink2005
2588,CH4,XRPHOT,,CH3,H,,,1.40E+00,0.00,4680.0,,10,1000,,Meijerink2005
2589,C2H4,XRPHOT,,H2,C2H2,,,1.40E+00,0.00,3700.0,,10,1000,,Meijerink2005
2590,C2H4,XRPHOT,,C2H4+,e-,,,1.40E+00,0.00,780.0,,10,1000,,Meijerink2005
2591,C2,XRPHOT,,C,C,,,1.40E+00,0.00,237.0,,10,1000,,Meijerink2005
2592,CH,XRPHOT,,C,H,,,1.40E+00,0.00,730.0,,10,1000,,Meijerink2005
2593,O2,XRPHOT,,O,O,,,1.40E+00,0.00,750.0,,10,1000,,Meijerink2005
2594,O2,XRPHOT,,O2+,e-,,,1.40E+00,0.00,117.0,,10,1000,,Meijerink2005
2595,OH,XRPHOT,,H,O,,,1.40E+00,0.00,510.0,,10,1000,,Meijerink2005
2596,H2O,XRPHOT,,H,OH,,,1.40E+00,0.00,970.0,,10,1000,,Meijerink2005
2597,HCO,XRPHOT,,H,CO,,,1.40E+00,0.00,421.0,,10,1000,,Meijerink2005
2598,HCO,XRPHOT,,HCO+,e-,,,1.40E+00,0.00,1170.0,,10,1000,,Meijerink2005
2599,O2H,XRPHOT,,O,OH,,,1.40E+00,0.00,750.0,,10,1000,,Meijerink2005
2600,O2H,XRPHOT,,H,O2,,,1.40E+00,0.00,750.0,,10,1000,,Meijerink2005
2601,H2CO,XRPHOT,,CO,H2,,,1.40E+00,0.00,2660.0,,10,1000,,Meijerink2005
2602,H2O2,XRPHOT,,OH,OH,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2603,CH4O,XRPHOT,,OH,CH3,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2604,CH4O,XRPHOT,,H2,H2CO,,,1.40E+00,0.00,3170.0,,10,1000,,Meijerink2005
2605,CH4O,XRPHOT,,H,H3CO+,e-,,1.40E+00,0.00,99.0,,10,1000,,Meijerink2005
2606,CH4O,XRPHOT,,CH4O+,e-,,,1.40E+00,0.00,1440.0,,10,1000,,Meijerink2005
2607,CO,XRPHOT,,C,O,,,1.40E+00,1.20,210.0,,10,1000,,Meijerink2005
2608,NH,XRPHOT,,NH+,e-,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2609,NH,XRPHOT,,H,N,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2610,N2,XRPHOT,,N,N,,,1.40E+00,0.00,1000.0,,10,1000,,Meijerink2005
2611,NO,XRPHOT,,N,O,,,1.40E+00,0.00,482.0,,10,1000,,Meijerink2005
2612,NO,XRPHOT,,NO+,e-,,,1.40E+00,0.00,494.0,,10,1000,,Meijerink2005
2613,HCN,XRPHOT,,H,CN,,,1.40E+00,0.00,3120.0,,10,1000,,Meijerink2005
2614,HNC,XRPHOT,,H,CN,,,1.40E+00,0.00,3000.0,,10,1000,,Meijerink2005
2615,HNO,XRPHOT,,HNO+,e-,,,1.40E+00,0.00,1000.0,,10,1000,,Meijerink2005
2616,HNO,XRPHOT,,NO,H,,,1.40E+00,0.00,1250.0,,10,1000,,Meijerink2005
2617,N2O,XRPHOT,,N,NO,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2618,NH2,XRPHOT,,H,NH,,,1.40E+00,0.00,80.0,,10,1000,,Meijerink2005
2619,NH2,XRPHOT,,NH2+,e-,,,1.40E+00,0.00,650.0,,10,1000,,Meijerink2005
2620,NH3,XRPHOT,,H2,NH,,,1.40E+00,0.00,540.0,,10,1000,,Meijerink2005
2621,NH3,XRPHOT,,H,NH2,,,1.40E+00,0.00,1320.0,,10,1000,,Meijerink2005
2622,NH3,XRPHOT,,NH3+,e-,,,1.40E+00,0.00,575.0,,10,1000,,Meijerink2005
2623,CH3N,XRPHOT,,H2,HCN,,,1.40E+00,0.00,4980.0,,10,1000,,Meijerink2005
2624,CH5N,XRPHOT,,H,H,H2,HCN,1.40E+00,0.00,1410.0,,10,1000,,Meijerink2005
2625,CH5N,XRPHOT,,CH5N+,e-,,,1.40E+00,0.00,1120.0,,10,1000,,Meijerink2005
2626,CN,XRPHOT,,C,N,,,1.40E+00,0.00,10600.0,,10,1000,,Meijerink2005
2627,HS,XRPHOT,,H,S,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2628,NS,XRPHOT,,N,S,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2629,S2,XRPHOT,,S,S,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2630,SO,XRPHOT,,O,S,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2631,SO,XRPHOT,,SO+,e-,,,1.40E+00,0.00,626.0,,10,1000,,Meijerink2005
2632,H2S,XRPHOT,,S,H2,,,1.40E+00,0.00,5150.0,,10,1000,,Meijerink2005
2633,H2S,XRPHOT,,H2S+,e-,,,1.40E+00,0.00,1700.0,,10,1000,,Meijerink2005
2634,H2S,XRPHOT,,HS,H,,,1.40E+00,0.00,5070.0,,10,1000,,Meijerink2005
2635,HCS,XRPHOT,,HCS+,e-,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2636,HS2,XRPHOT,,S,HS,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2637,H2CS,XRPHOT,,CS,H2,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2638,H2S2,XRPHOT,,HS,HS,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2639,S,XRPHOT,,S+,e-,,,1.40E+00,0.00,960.0,,10,1000,,Meijerink2005
2640,CS,XRPHOT,,C,S,,,1.40E+00,0.00,500.0,,10,1000,,Meijerink2005
2641,CS,XRPHOT,,CS+,e-,,,1.40E+00,0.00,626.0,,10,1000,,Meijerink2005
2642,HF,XRPHOT,,H,F,,,1.40E+00,0.00,8.7,,10,1000,,Meijerink2005
2643,Cl,XRPHOT,,Cl+,e-,,,1.40E+00,0.00,3000.0,,10,1000,,Meijerink2005
2644,HCl,XRPHOT,,Cl,H,,,1.40E+00,0.00,610.0,,10,1000,,Meijerink2005
2645,Fe,XRPHOT,,Fe+,e-,,,1.40E+00,0.00,1500.0,,10,1000,,Meijerink2005
2646,Si,XRPHOT,,Si+,e-,,,1.40E+00,0.00,2115.0,L,10,41000,,Meijerink2005
2647,SiH,XRPHOT,,Si,H,,,1.40E+00,0.00,250.0,E,10,41000,,Meijerink2005
2648,SiC,XRPHOT,,Si,C,,,1.40E+00,0.00,250.0,E,10,41000,,Meijerink2005
2649,SiO,XRPHOT,,Si,O,,,1.40E+00,0.00,250.0,E,10,41000,,Meijerink2005
2650,SiS,XRPHOT,,S,Si,,,1.40E+00,0.00,250.0,E,10,41000,,Meijerink2005
2651,Mg,XRPHOT,,Mg+,e-,,,1.40E+00,0.00,113.0,L,10,41000,,Meijerink2005
2652,OH,XRLYA,,O,H,,,1.20E+00,0.00,876.0,L,10,41000,,Meijerink2005
2653,NH,XRLYA,,N,H,,,1.20E+00,0.00,172.0,L,10,41000,,Meijerink2005
2654,O2,XRLYA,,O,O,,,1.20E+00,0.00,5.0,L,10,41000,,Meijerink2005
