Particle # ,      x (cm)      ,      y (cm)      ,      z (cm)      ,  n_H (c^m-3)  ,   T_gas (K)   ,  T_dust (K)   , chi (Draine)  , Type (I|P|D)
       163 , +7.317972217E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       164 , +7.408317553E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       165 , +7.498662889E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       166 , +7.589008225E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       167 , +7.679353561E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       168 , +7.769698897E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       169 , +7.860044233E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       170 , +7.950389569E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       171 , +8.040734905E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       172 , +8.131080241E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       173 , +8.221425577E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       174 , +8.311770913E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       175 , +8.402116249E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       176 , +8.492461585E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       177 , +8.582806921E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       178 , +8.673152257E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       179 , +8.763497593E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       180 , +8.853842929E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       181 , +8.944188265E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       182 , +9.034533601E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       183 , +9.937986961E+12 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       184 , +1.084144032E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       185 , +1.174489368E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       186 , +1.264834704E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       187 , +1.355180040E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       188 , +1.445525376E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       189 , +1.535870712E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       190 , +1.626216048E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       191 , +1.716561384E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       192 , +1.806906720E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       193 , +1.897252056E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       194 , +1.987597392E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       195 , +2.077942728E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       196 , +2.168288064E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       197 , +2.258633400E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       198 , +2.348978736E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       199 , +2.439324072E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       200 , +2.529669408E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       201 , +2.620014744E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       202 , +2.710360080E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       203 , +2.800705416E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       204 , +2.891050752E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       205 , +2.981396088E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       206 , +3.071741424E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       207 , +3.162086760E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       208 , +3.252432096E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       209 , +3.342777432E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       210 , +3.433122768E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       211 , +3.523468104E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       212 , +3.613813440E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       213 , +3.704158777E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       214 , +3.794504113E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       215 , +3.884849449E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       216 , +3.975194785E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       217 , +4.065540121E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       218 , +4.155885457E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       219 , +4.246230793E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       220 , +4.336576129E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       221 , +4.426921465E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       222 , +4.517266801E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       223 , +4.607612137E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       224 , +4.697957473E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       225 , +4.788302809E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       226 , +4.878648145E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       227 , +4.968993481E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       228 , +5.059338817E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       229 , +5.149684153E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       230 , +5.240029489E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       231 , +5.330374825E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       232 , +5.420720161E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       233 , +5.511065497E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       234 , +5.601410833E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       235 , +5.691756169E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       236 , +5.782101505E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       237 , +5.872446841E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       238 , +5.962792177E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       239 , +6.053137513E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       240 , +6.143482849E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       241 , +6.233828185E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       242 , +6.324173521E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       243 , +6.414518857E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       244 , +6.504864193E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       245 , +6.595209529E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       246 , +6.685554865E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       247 , +6.775900201E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       248 , +6.866245537E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       249 , +6.956590873E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       250 , +7.046936209E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       251 , +7.137281545E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       252 , +7.227626881E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       253 , +7.317972217E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       254 , +7.408317553E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       255 , +7.498662889E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       256 , +7.589008225E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       257 , +7.679353561E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       258 , +7.769698897E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       259 , +7.860044233E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       260 , +7.950389569E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       261 , +8.040734905E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       262 , +8.131080241E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       263 , +8.221425577E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       264 , +8.311770913E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       265 , +8.402116249E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       266 , +8.492461585E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       267 , +8.582806921E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       268 , +8.673152257E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       269 , +8.763497593E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       270 , +8.853842929E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       271 , +8.944188265E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       272 , +9.034533601E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       273 , +9.937986961E+13 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       274 , +1.084144032E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       275 , +1.174489368E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       276 , +1.264834704E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       277 , +1.355180040E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       278 , +1.445525376E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       279 , +1.535870712E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       280 , +1.626216048E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       281 , +1.716561384E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       282 , +1.806906720E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       283 , +1.897252056E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       284 , +1.987597392E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       285 , +2.077942728E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       286 , +2.168288064E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       287 , +2.258633400E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       288 , +2.348978736E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       289 , +2.439324072E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       290 , +2.529669408E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       291 , +2.620014744E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       292 , +2.710360080E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       293 , +2.800705416E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       294 , +2.891050752E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       295 , +2.981396088E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       296 , +3.071741424E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       297 , +3.162086760E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       298 , +3.252432096E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       299 , +3.342777432E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       300 , +3.433122768E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       301 , +3.523468104E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       302 , +3.613813440E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       303 , +3.704158777E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       304 , +3.794504113E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       305 , +3.884849449E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       306 , +3.975194785E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       307 , +4.065540121E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       308 , +4.155885457E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       309 , +4.246230793E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       310 , +4.336576129E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       311 , +4.426921465E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       312 , +4.517266801E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       313 , +4.607612137E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       314 , +4.697957473E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       315 , +4.788302809E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       316 , +4.878648145E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       317 , +4.968993481E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       318 , +5.059338817E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       319 , +5.149684153E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       320 , +5.240029489E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       321 , +5.330374825E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       322 , +5.420720161E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       323 , +5.511065497E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       324 , +5.601410833E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       325 , +5.691756169E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       326 , +5.782101505E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       327 , +5.872446841E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       328 , +5.962792177E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       329 , +6.053137513E+14 , +0.000000000E+00 , +0.000000000E+00 , 1.7600000E+03 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
