Particle # ,      x (cm)      ,      y (cm)      ,      z (cm)      ,  n_H (c^m-3)  ,   T_gas (K)   ,  T_dust (K)   , chi (Draine)  , Type (I|P|D)
        27 , -3.180155772E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        28 , -3.180155770E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        29 , -3.180155769E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        30 , -3.180155767E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        31 , -3.180155766E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        32 , -3.180155764E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        33 , -3.180155762E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        34 , -3.180155761E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        35 , -3.180155759E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        36 , -3.180155758E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        37 , -3.180155756E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        38 , -3.180155754E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        39 , -3.180155753E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        40 , -3.180155751E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        41 , -3.180155750E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        42 , -3.180155748E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        43 , -3.180155747E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        44 , -3.180155745E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        45 , -3.180155743E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        46 , -3.180155742E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        47 , -3.180155740E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        48 , -3.180155739E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        49 , -3.180155737E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        50 , -3.180155735E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        51 , -3.180155734E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        52 , -3.180155732E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        53 , -3.180155731E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        54 , -3.180155729E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        55 , -3.180155727E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        56 , -3.180155726E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        57 , -3.180155724E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        58 , -3.180155723E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        59 , -3.180155721E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        60 , -3.180155720E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        61 , -3.180155718E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        62 , -3.180155716E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        63 , -3.180155715E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        64 , -3.180155713E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        65 , -3.180155712E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        66 , -3.180155710E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        67 , -3.180155708E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        68 , -3.180155707E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        69 , -3.180155705E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        70 , -3.180155704E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        71 , -3.180155702E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        72 , -3.180155700E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        73 , -3.180155699E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        74 , -3.180155697E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        75 , -3.180155696E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        76 , -3.180155694E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        77 , -3.180155692E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        78 , -3.180155691E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        79 , -3.180155689E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        80 , -3.180155688E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        81 , -3.180155686E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        82 , -3.180155685E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        83 , -3.180155683E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        84 , -3.180155681E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        85 , -3.180155680E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        86 , -3.180155678E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        87 , -3.180155677E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        88 , -3.180155675E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        89 , -3.180155673E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        90 , -3.180155672E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        91 , -3.180155670E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        92 , -3.180155669E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        93 , -3.180155653E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        94 , -3.180155637E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        95 , -3.180155621E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        96 , -3.180155605E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        97 , -3.180155589E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        98 , -3.180155573E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
        99 , -3.180155557E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       100 , -3.180155541E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       101 , -3.180155526E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       102 , -3.180155510E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       103 , -3.180155494E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       104 , -3.180155478E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       105 , -3.180155462E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       106 , -3.180155446E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       107 , -3.180155430E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       108 , -3.180155414E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       109 , -3.180155398E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       110 , -3.180155382E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       111 , -3.180155367E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       112 , -3.180155351E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       113 , -3.180155335E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       114 , -3.180155319E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       115 , -3.180155303E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       116 , -3.180155287E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       117 , -3.180155271E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       118 , -3.180155255E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       119 , -3.180155239E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       120 , -3.180155223E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       121 , -3.180155208E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       122 , -3.180155192E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       123 , -3.180155176E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       124 , -3.180155160E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       125 , -3.180155144E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       126 , -3.180155128E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       127 , -3.180155112E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       128 , -3.180155096E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       129 , -3.180155080E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       130 , -3.180155064E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       131 , -3.180155048E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       132 , -3.180155033E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       133 , -3.180155017E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       134 , -3.180155001E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       135 , -3.180154985E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       136 , -3.180154969E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       137 , -3.180154953E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       138 , -3.180154937E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       139 , -3.180154921E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       140 , -3.180154905E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       141 , -3.180154889E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       142 , -3.180154874E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       143 , -3.180154858E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       144 , -3.180154842E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       145 , -3.180154826E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       146 , -3.180154810E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       147 , -3.180154794E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       148 , -3.180154778E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       149 , -3.180154762E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       150 , -3.180154746E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       151 , -3.180154730E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       152 , -3.180154715E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       153 , -3.180154699E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       154 , -3.180154683E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       155 , -3.180154667E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       156 , -3.180154651E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       157 , -3.180154635E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       158 , -3.180154619E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       159 , -3.180154603E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       160 , -3.180154587E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       161 , -3.180154571E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       162 , -3.180154556E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       163 , -3.180154540E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       164 , -3.180154524E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       165 , -3.180154508E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       166 , -3.180154492E+17 , +0.000000000E+00 , +0.000000000E+00 , 1.0000000E+05 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
