Particle # ,      x (cm)      ,      y (cm)      ,      z (cm)      ,  n_H (c^m-3)  ,   T_gas (K)   ,  T_dust (K)   , chi (Draine)  , Type (I|P|D)
       163 , +4.293210367E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       164 , +4.346212964E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       165 , +4.399215562E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       166 , +4.452218159E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       167 , +4.505220756E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       168 , +4.558223353E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       169 , +4.611225950E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       170 , +4.664228547E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       171 , +4.717231144E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       172 , +4.770233741E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       173 , +4.823236339E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       174 , +4.876238936E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       175 , +4.929241533E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       176 , +4.982244130E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       177 , +5.035246727E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       178 , +5.088249324E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       179 , +5.141251921E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       180 , +5.194254518E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       181 , +5.247257116E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       182 , +5.300259713E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       183 , +5.830285684E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       184 , +6.360311655E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       185 , +6.890337627E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       186 , +7.420363598E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       187 , +7.950389569E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       188 , +8.480415540E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       189 , +9.010441512E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       190 , +9.540467483E+13 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       191 , +1.007049345E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       192 , +1.060051943E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       193 , +1.113054540E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       194 , +1.166057137E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       195 , +1.219059734E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       196 , +1.272062331E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       197 , +1.325064928E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       198 , +1.378067525E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       199 , +1.431070122E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       200 , +1.484072720E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       201 , +1.537075317E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       202 , +1.590077914E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       203 , +1.643080511E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       204 , +1.696083108E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       205 , +1.749085705E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       206 , +1.802088302E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       207 , +1.855090899E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       208 , +1.908093497E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       209 , +1.961096094E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       210 , +2.014098691E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       211 , +2.067101288E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       212 , +2.120103885E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       213 , +2.173106482E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       214 , +2.226109079E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       215 , +2.279111676E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       216 , +2.332114274E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       217 , +2.385116871E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       218 , +2.438119468E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       219 , +2.491122065E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       220 , +2.544124662E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       221 , +2.597127259E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       222 , +2.650129856E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       223 , +2.703132453E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       224 , +2.756135051E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       225 , +2.809137648E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       226 , +2.862140245E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       227 , +2.915142842E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       228 , +2.968145439E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       229 , +3.021148036E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       230 , +3.074150633E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       231 , +3.127153231E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       232 , +3.180155828E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       233 , +3.233158425E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       234 , +3.286161022E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       235 , +3.339163619E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       236 , +3.392166216E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       237 , +3.445168813E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       238 , +3.498171410E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       239 , +3.551174008E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       240 , +3.604176605E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       241 , +3.657179202E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       242 , +3.710181799E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       243 , +3.763184396E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       244 , +3.816186993E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       245 , +3.869189590E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       246 , +3.922192187E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       247 , +3.975194785E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       248 , +4.028197382E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       249 , +4.081199979E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       250 , +4.134202576E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       251 , +4.187205173E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       252 , +4.240207770E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       253 , +4.293210367E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       254 , +4.346212964E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       255 , +4.399215562E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       256 , +4.452218159E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       257 , +4.505220756E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       258 , +4.558223353E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       259 , +4.611225950E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       260 , +4.664228547E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       261 , +4.717231144E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       262 , +4.770233741E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       263 , +4.823236339E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       264 , +4.876238936E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       265 , +4.929241533E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       266 , +4.982244130E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       267 , +5.035246727E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       268 , +5.088249324E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       269 , +5.141251921E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       270 , +5.194254518E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       271 , +5.247257116E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       272 , +5.300259713E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       273 , +5.830285684E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       274 , +6.360311655E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       275 , +6.890337627E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       276 , +7.420363598E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       277 , +7.950389569E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       278 , +8.480415540E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       279 , +9.010441512E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       280 , +9.540467483E+14 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       281 , +1.007049345E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       282 , +1.060051943E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       283 , +1.113054540E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       284 , +1.166057137E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       285 , +1.219059734E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       286 , +1.272062331E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       287 , +1.325064928E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       288 , +1.378067525E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       289 , +1.431070122E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       290 , +1.484072720E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       291 , +1.537075317E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       292 , +1.590077914E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       293 , +1.643080511E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       294 , +1.696083108E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       295 , +1.749085705E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       296 , +1.802088302E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       297 , +1.855090899E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       298 , +1.908093497E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       299 , +1.961096094E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       300 , +2.014098691E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       301 , +2.067101288E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       302 , +2.120103885E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       303 , +2.173106482E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       304 , +2.226109079E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       305 , +2.279111676E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       306 , +2.332114274E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       307 , +2.385116871E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       308 , +2.438119468E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       309 , +2.491122065E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       310 , +2.544124662E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       311 , +2.597127259E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       312 , +2.650129856E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       313 , +2.703132453E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       314 , +2.756135051E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       315 , +2.809137648E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       316 , +2.862140245E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       317 , +2.915142842E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       318 , +2.968145439E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       319 , +3.021148036E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       320 , +3.074150633E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       321 , +3.127153231E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       322 , +3.180155828E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       323 , +3.233158425E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       324 , +3.286161022E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       325 , +3.339163619E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       326 , +3.392166216E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       327 , +3.445168813E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       328 , +3.498171410E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
       329 , +3.551174008E+15 , +0.000000000E+00 , +0.000000000E+00 , 3.0000000E+04 , 5.0000000E+01 , 2.0000000E+01 , 0.0000000E+00 , P
